molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"ligprep_1.sdf:46",4,1,0,0,0,9,0,-2,688.738,6.814,1011.159,520.164,153.871,337.124,0.000,1978.672,1.000,13.000,0.0234636,0.0128565,0.7538096,70.473,20.496,32.714,17.777,4.946,-6.771,-8.902,-7.850,85.831,-1.386,38.515,-4.366,8.624,1.492,8,0.875,1,64.598,0.000,0.000,150.759,13,2,37,0,37,3,51,2,0.000
"ligprep_1.sdf:46",6,1,0,0,0,9,0,-2,688.738,11.584,1088.966,524.788,144.677,419.501,0.000,2039.392,1.000,13.000,0.0658020,0.0119379,0.7141968,73.690,22.193,34.253,18.462,5.462,-8.153,-8.902,-8.883,104.913,-1.471,47.848,-3.907,8.542,1.455,8,1.012,1,56.219,0.000,0.000,151.507,13,3,37,0,37,3,51,2,0.000
"ligprep_1.sdf:47",1,0,0,0,0,6,1,-1,400.600,6.552,727.389,606.069,93.171,28.149,0.000,1373.319,0.000,4.000,0.0312631,0.0000000,0.8214470,45.222,11.811,17.068,4.911,5.695,-6.930,-5.837,-4.555,1295.261,-0.719,654.327,-2.561,10.237,0.222,3,1.280,1,100.000,0.000,0.000,61.761,3,1,17,0,17,14,29,1,0.000
"ligprep_1.sdf:48",0,1,0,0,0,1,0,2,310.190,4.292,517.587,286.517,29.251,128.074,73.745,874.476,1.000,2.750,0.0210687,0.0053131,0.8544372,29.424,8.145,12.520,6.014,3.299,-3.654,-3.923,-5.224,1304.395,0.816,1849.037,-3.574,8.982,0.477,3,0.424,3,100.000,0.000,0.000,31.713,3,0,15,0,15,5,18,0,0.018
"ligprep_1.sdf:49",0,2,0,0,0,7,0,2,400.965,3.898,712.159,272.468,57.494,273.919,108.278,1259.231,1.000,5.700,0.0120658,0.0080038,0.7918787,42.362,13.303,18.730,9.260,4.123,-4.083,-3.930,-7.658,175.584,0.593,361.938,-5.067,8.378,0.638,5,0.614,3,91.260,0.000,0.000,32.925,3,0,20,0,20,4,27,0,0.000
"ligprep_1.sdf:49",0,2,0,0,0,7,0,2,400.965,1.408,688.932,259.794,60.338,272.830,95.970,1248.495,1.000,5.700,0.0015882,0.0082737,0.8139161,41.922,13.080,18.476,9.212,4.058,-3.812,-3.930,-7.296,165.011,0.567,289.771,-5.124,8.439,0.712,5,0.595,3,90.392,0.000,0.000,33.904,3,0,20,0,20,4,27,0,0.001
"ligprep_1.sdf:49",0,2,0,0,0,7,0,2,400.965,1.683,718.469,278.051,58.193,274.043,108.182,1266.027,1.000,5.700,0.0022383,0.0079335,0.7877454,42.635,13.385,18.678,9.281,4.144,-4.143,-3.930,-7.726,172.923,0.579,355.580,-5.080,8.382,0.647,5,0.631,3,91.262,0.000,0.000,33.949,3,0,20,0,20,4,27,0,0.000
"ligprep_1.sdf:49",0,2,0,0,0,7,0,2,400.965,3.898,712.159,272.468,57.494,273.919,108.278,1259.231,1.000,5.700,0.0120658,0.0080038,0.7918787,42.362,13.303,18.730,9.260,4.123,-4.083,-3.930,-7.658,175.584,0.593,361.938,-5.067,8.378,0.638,5,0.614,3,91.260,0.000,0.000,32.925,3,0,20,0,20,4,27,0,0.000
"ligprep_1.sdf:49",0,2,0,0,0,7,0,2,400.965,1.408,688.932,259.794,60.338,272.830,95.970,1248.495,1.000,5.700,0.0015882,0.0082737,0.8139161,41.922,13.080,18.476,9.212,4.058,-3.812,-3.930,-7.296,165.011,0.567,289.771,-5.124,8.439,0.712,5,0.595,3,90.392,0.000,0.000,33.904,3,0,20,0,20,4,27,0,0.001
"ligprep_1.sdf:49",0,2,0,0,0,7,0,2,400.965,1.683,718.469,278.051,58.193,274.043,108.182,1266.027,1.000,5.700,0.0022383,0.0079335,0.7877454,42.635,13.385,18.678,9.281,4.144,-4.143,-3.930,-7.726,172.923,0.579,355.580,-5.080,8.382,0.647,5,0.631,3,91.262,0.000,0.000,33.949,3,0,20,0,20,4,27,0,0.000
"ligprep_1.sdf:49",0,2,0,0,0,7,0,2,400.965,3.898,712.159,272.468,57.494,273.919,108.278,1259.231,1.000,5.700,0.0120658,0.0080038,0.7918787,42.362,13.303,18.730,9.260,4.123,-4.083,-3.930,-7.658,175.584,0.593,361.938,-5.067,8.378,0.638,5,0.614,3,91.260,0.000,0.000,32.925,3,0,20,0,20,4,27,0,0.000
"ligprep_1.sdf:49",0,2,0,0,0,7,0,2,400.965,1.408,688.932,259.794,60.338,272.830,95.970,1248.495,1.000,5.700,0.0015882,0.0082737,0.8139161,41.922,13.080,18.476,9.212,4.058,-3.812,-3.930,-7.296,165.011,0.567,289.771,-5.124,8.439,0.712,5,0.595,3,90.392,0.000,0.000,33.904,3,0,20,0,20,4,27,0,0.001
"ligprep_1.sdf:49",0,2,0,0,0,7,0,2,400.965,1.683,718.469,278.051,58.193,274.043,108.182,1266.027,1.000,5.700,0.0022383,0.0079335,0.7877454,42.635,13.385,18.678,9.281,4.144,-4.143,-3.930,-7.726,172.923,0.579,355.580,-5.080,8.382,0.647,5,0.631,3,91.262,0.000,0.000,33.949,3,0,20,0,20,4,27,0,0.000
"ligprep_1.sdf:50",2,1,1,1,0,7,0,-2,174.202,7.315,408.279,118.687,289.591,0.000,0.000,634.231,7.000,5.000,0.0843691,0.0324013,0.8743932,14.733,7.544,18.725,16.305,-3.554,-0.069,0.174,-2.483,1.123,-1.985,0.451,-10.310,8.317,-0.839,4,-1.225,1,0.000,0.000,0.000,144.132,6,1,0,0,0,0,12,1,0.000
"ligprep_1.sdf:51",1,0,0,0,0,3,0,-1,255.266,9.869,460.011,0.000,171.763,198.013,90.235,733.010,1.000,5.000,0.1328749,0.0108693,0.8546791,23.146,8.301,13.886,9.101,1.212,-2.974,-3.049,-4.828,232.847,-0.964,319.548,-3.700,10.122,2.100,2,-0.432,3,76.407,0.000,0.000,95.164,6,0,10,0,10,0,16,0,0.063
"ligprep_1.sdf:51",1,0,0,0,0,5,0,-1,255.266,10.674,453.517,0.000,154.273,212.011,87.233,724.147,1.000,3.500,0.1573296,0.0077175,0.8599158,21.641,8.195,12.751,7.142,1.871,-2.915,-3.600,-4.810,341.138,-0.915,464.906,-3.136,9.827,2.153,2,-0.278,3,83.234,0.000,0.000,84.101,6,0,10,0,10,0,16,0,0.227
"ligprep_1.sdf:51",1,0,0,0,0,3,0,-1,255.266,9.869,460.011,0.000,171.763,198.013,90.235,733.010,1.000,5.000,0.1328749,0.0108693,0.8546791,23.146,8.301,13.886,9.101,1.212,-2.974,-3.049,-4.828,232.847,-0.964,319.548,-3.700,10.122,2.100,2,-0.432,3,76.407,0.000,0.000,95.164,6,0,10,0,10,0,16,0,0.063
"ligprep_1.sdf:51",1,0,0,0,0,5,0,-1,255.266,10.674,453.517,0.000,154.273,212.011,87.233,724.147,1.000,3.500,0.1573296,0.0077175,0.8599158,21.641,8.195,12.751,7.142,1.871,-2.915,-3.600,-4.810,341.138,-0.915,464.906,-3.136,9.827,2.153,2,-0.278,3,83.234,0.000,0.000,84.101,6,0,10,0,10,0,16,0,0.227
"ligprep_1.sdf:52",0,0,0,0,0,3,0,1,258.704,1.473,497.360,17.333,41.414,366.962,71.650,823.931,1.000,2.200,0.0026318,0.0044234,0.8545839,28.398,9.389,11.973,6.689,3.917,-4.355,-4.448,-5.635,4010.212,0.180,5480.293,-0.702,8.857,0.343,2,0.301,3,100.000,0.000,0.000,29.723,2,0,15,0,15,0,18,0,2.270
"ligprep_1.sdf:52",0,0,0,0,0,3,0,1,258.704,1.317,496.252,17.364,42.076,365.163,71.650,822.577,1.000,2.200,0.0021080,0.0044332,0.8555532,28.327,9.372,11.943,6.678,3.903,-4.335,-4.448,-5.611,3952.733,0.175,5395.390,-0.721,8.864,0.357,2,0.298,3,100.000,0.000,0.000,29.909,2,0,15,0,15,0,18,0,2.278
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,1.172,1034.133,873.265,160.868,0.000,0.000,1849.114,3.000,9.100,0.0007424,0.0152414,0.7045270,48.585,18.217,23.933,10.041,4.536,-4.045,-2.723,-7.765,18.373,-2.608,8.052,-5.729,8.847,-2.178,5,0.385,1,76.131,0.000,0.000,77.287,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,5.757,1006.928,861.028,145.900,0.000,0.000,1836.258,3.000,9.100,0.0180498,0.0156532,0.7202040,48.070,17.735,24.023,9.874,4.574,-3.571,-2.723,-7.512,25.476,-2.323,11.464,-5.453,9.106,-2.019,5,0.365,1,78.894,0.000,0.000,75.965,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,4.476,1023.325,875.684,147.642,0.000,0.000,1835.047,3.000,9.100,0.0109154,0.0154024,0.7083526,48.022,17.926,23.833,9.925,4.543,-3.856,-2.723,-7.703,24.525,-2.409,11.002,-5.485,8.867,-2.251,5,0.351,1,78.417,0.000,0.000,77.003,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,6.041,1017.565,911.740,105.825,0.000,0.000,1842.397,3.000,9.100,0.0198093,0.0154896,0.7142633,48.316,17.603,23.895,9.627,4.884,-3.756,-2.723,-7.608,61.117,-1.830,29.518,-4.715,8.560,-2.325,5,0.376,1,87.512,0.000,0.000,71.954,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,2.873,1016.536,911.174,105.362,0.000,0.000,1842.729,3.000,9.100,0.0044801,0.0155053,0.7150724,48.329,17.590,23.693,9.622,4.890,-3.738,-2.723,-7.595,61.738,-1.821,29.843,-4.706,8.673,-2.444,5,0.377,1,87.626,0.000,0.000,72.297,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,2.352,1048.762,886.561,162.201,0.000,0.000,1867.931,3.000,9.100,0.0029606,0.0150288,0.6994049,49.338,18.495,24.201,10.086,4.640,-4.301,-2.723,-7.848,17.846,-2.658,7.803,-5.754,9.093,-2.301,5,0.430,1,76.515,0.000,0.000,78.145,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,5.757,1006.928,861.028,145.900,0.000,0.000,1836.258,3.000,9.100,0.0180498,0.0156532,0.7202040,48.070,17.735,24.023,9.874,4.574,-3.571,-2.723,-7.512,25.476,-2.323,11.464,-5.453,9.106,-2.019,5,0.365,1,78.894,0.000,0.000,75.965,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,1.172,1034.133,873.265,160.868,0.000,0.000,1849.114,3.000,9.100,0.0007424,0.0152414,0.7045270,48.585,18.217,23.933,10.041,4.536,-4.045,-2.723,-7.765,18.373,-2.608,8.052,-5.729,8.847,-2.178,5,0.385,1,76.131,0.000,0.000,77.287,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,4.476,1023.325,875.684,147.642,0.000,0.000,1835.047,3.000,9.100,0.0109154,0.0154024,0.7083526,48.022,17.926,23.833,9.925,4.543,-3.856,-2.723,-7.703,24.525,-2.409,11.002,-5.485,8.867,-2.251,5,0.351,1,78.417,0.000,0.000,77.003,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,2.873,1016.536,911.174,105.362,0.000,0.000,1842.729,3.000,9.100,0.0044801,0.0155053,0.7150724,48.329,17.590,23.693,9.622,4.890,-3.738,-2.723,-7.595,61.738,-1.821,29.843,-4.706,8.673,-2.444,5,0.377,1,87.626,0.000,0.000,72.297,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,6.041,1017.565,911.740,105.825,0.000,0.000,1842.397,3.000,9.100,0.0198093,0.0154896,0.7142633,48.316,17.603,23.895,9.627,4.884,-3.756,-2.723,-7.608,61.117,-1.830,29.518,-4.715,8.560,-2.325,5,0.376,1,87.512,0.000,0.000,71.954,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,2.352,1048.762,886.561,162.201,0.000,0.000,1867.931,3.000,9.100,0.0029606,0.0150288,0.6994049,49.338,18.495,24.201,10.086,4.640,-4.301,-2.723,-7.848,17.846,-2.658,7.803,-5.754,9.093,-2.301,5,0.430,1,76.515,0.000,0.000,78.145,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,5.757,1006.928,861.028,145.900,0.000,0.000,1836.258,3.000,9.100,0.0180498,0.0156532,0.7202040,48.070,17.735,24.023,9.874,4.574,-3.571,-2.723,-7.512,25.476,-2.323,11.464,-5.453,9.106,-2.019,5,0.365,1,78.894,0.000,0.000,75.965,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,1.172,1034.133,873.265,160.868,0.000,0.000,1849.114,3.000,9.100,0.0007424,0.0152414,0.7045270,48.585,18.217,23.933,10.041,4.536,-4.045,-2.723,-7.765,18.373,-2.608,8.052,-5.729,8.847,-2.178,5,0.385,1,76.131,0.000,0.000,77.287,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,4.476,1023.325,875.684,147.642,0.000,0.000,1835.047,3.000,9.100,0.0109154,0.0154024,0.7083526,48.022,17.926,23.833,9.925,4.543,-3.856,-2.723,-7.703,24.525,-2.409,11.002,-5.485,8.867,-2.251,5,0.351,1,78.417,0.000,0.000,77.003,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,2.873,1016.536,911.174,105.362,0.000,0.000,1842.729,3.000,9.100,0.0044801,0.0155053,0.7150724,48.329,17.590,23.693,9.622,4.890,-3.738,-2.723,-7.595,61.738,-1.821,29.843,-4.706,8.673,-2.444,5,0.377,1,87.626,0.000,0.000,72.297,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,6.041,1017.565,911.740,105.825,0.000,0.000,1842.397,3.000,9.100,0.0198093,0.0154896,0.7142633,48.316,17.603,23.895,9.627,4.884,-3.756,-2.723,-7.608,61.117,-1.830,29.518,-4.715,8.560,-2.325,5,0.376,1,87.512,0.000,0.000,71.954,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,2.352,1048.762,886.561,162.201,0.000,0.000,1867.931,3.000,9.100,0.0029606,0.0150288,0.6994049,49.338,18.495,24.201,10.086,4.640,-4.301,-2.723,-7.848,17.846,-2.658,7.803,-5.754,9.093,-2.301,5,0.430,1,76.515,0.000,0.000,78.145,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,1.172,1034.133,873.265,160.868,0.000,0.000,1849.114,3.000,9.100,0.0007424,0.0152414,0.7045270,48.585,18.217,23.933,10.041,4.536,-4.045,-2.723,-7.765,18.373,-2.608,8.052,-5.729,8.847,-2.178,5,0.385,1,76.131,0.000,0.000,77.287,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,5.757,1006.928,861.028,145.900,0.000,0.000,1836.258,3.000,9.100,0.0180498,0.0156532,0.7202040,48.070,17.735,24.023,9.874,4.574,-3.571,-2.723,-7.512,25.476,-2.323,11.464,-5.453,9.106,-2.019,5,0.365,1,78.894,0.000,0.000,75.965,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,4.476,1023.325,875.684,147.642,0.000,0.000,1835.047,3.000,9.100,0.0109154,0.0154024,0.7083526,48.022,17.926,23.833,9.925,4.543,-3.856,-2.723,-7.703,24.525,-2.409,11.002,-5.485,8.867,-2.251,5,0.351,1,78.417,0.000,0.000,77.003,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,6.041,1017.565,911.740,105.825,0.000,0.000,1842.397,3.000,9.100,0.0198093,0.0154896,0.7142633,48.316,17.603,23.895,9.627,4.884,-3.756,-2.723,-7.608,61.117,-1.830,29.518,-4.715,8.560,-2.325,5,0.376,1,87.512,0.000,0.000,71.954,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,2.873,1016.536,911.174,105.362,0.000,0.000,1842.729,3.000,9.100,0.0044801,0.0155053,0.7150724,48.329,17.590,23.693,9.622,4.890,-3.738,-2.723,-7.595,61.738,-1.821,29.843,-4.706,8.673,-2.444,5,0.377,1,87.626,0.000,0.000,72.297,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,2.352,1048.762,886.561,162.201,0.000,0.000,1867.931,3.000,9.100,0.0029606,0.0150288,0.6994049,49.338,18.495,24.201,10.086,4.640,-4.301,-2.723,-7.848,17.846,-2.658,7.803,-5.754,9.093,-2.301,5,0.430,1,76.515,0.000,0.000,78.145,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,5.757,1006.928,861.028,145.900,0.000,0.000,1836.258,3.000,9.100,0.0180498,0.0156532,0.7202040,48.070,17.735,24.023,9.874,4.574,-3.571,-2.723,-7.512,25.476,-2.323,11.464,-5.453,9.106,-2.019,5,0.365,1,78.894,0.000,0.000,75.965,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,1.172,1034.133,873.265,160.868,0.000,0.000,1849.114,3.000,9.100,0.0007424,0.0152414,0.7045270,48.585,18.217,23.933,10.041,4.536,-4.045,-2.723,-7.765,18.373,-2.608,8.052,-5.729,8.847,-2.178,5,0.385,1,76.131,0.000,0.000,77.287,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,4.476,1023.325,875.684,147.642,0.000,0.000,1835.047,3.000,9.100,0.0109154,0.0154024,0.7083526,48.022,17.926,23.833,9.925,4.543,-3.856,-2.723,-7.703,24.525,-2.409,11.002,-5.485,8.867,-2.251,5,0.351,1,78.417,0.000,0.000,77.003,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,2.873,1016.536,911.174,105.362,0.000,0.000,1842.729,3.000,9.100,0.0044801,0.0155053,0.7150724,48.329,17.590,23.693,9.622,4.890,-3.738,-2.723,-7.595,61.738,-1.821,29.843,-4.706,8.673,-2.444,5,0.377,1,87.626,0.000,0.000,72.297,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,6.041,1017.565,911.740,105.825,0.000,0.000,1842.397,3.000,9.100,0.0198093,0.0154896,0.7142633,48.316,17.603,23.895,9.627,4.884,-3.756,-2.723,-7.608,61.117,-1.830,29.518,-4.715,8.560,-2.325,5,0.376,1,87.512,0.000,0.000,71.954,5,0,0,0,0,0,32,0,0.002
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,2.352,1048.762,886.561,162.201,0.000,0.000,1867.931,3.000,9.100,0.0029606,0.0150288,0.6994049,49.338,18.495,24.201,10.086,4.640,-4.301,-2.723,-7.848,17.846,-2.658,7.803,-5.754,9.093,-2.301,5,0.430,1,76.515,0.000,0.000,78.145,5,0,0,0,0,0,32,1,0.000
"ligprep_1.sdf:53",5,2,0,0,0,30,0,-2,458.767,5.757,1006.928,861.028,145.900,0.000,0.000,1836.258,3.000,9.100,0.0180498,0.0156532,0.7202040,48.070,17.735,24.023,9.874,4.574,-3.571,-2.723,-7.512,25.476,-2.323,11.464,-5.453,9.106,-2.019,5,0.365,1,78.894,0.000,0.000,75.965,5,0,0,0,0,0,32,0,0.000
"ligprep_1.sdf:53",6,2,0,0,0,30,0,-2,458.767,1.172,1034.133,873.265,160.868,0.000,0.000,1849.114,3.000,9.100,0.0007424,0.0152414,0.7045270,48.585,18.217,23.933,10.041,4.536,-4.045,-2.723,-7.765,18.373,-2.608,8.052,-5.729,8.847,-2.178,5,0.385,1,76.131,0.000,0.000,77.287,5,0,0,0,0,0,32,1,0.000
